Referencia,biblioteca_walk,biblioteca_bike,biblioteca_car,biblioteca_pt,centros_salud_walk,centros_salud_bike,centros_salud_car,centros_salud_pt,farmacia_walk,farmacia_bike,farmacia_car,farmacia_pt,hospital_walk,hospital_bike,hospital_car,hospital_pt
9397006,49,24,6,30,53,25,7,33,50,24,7,32,79,38,11,41
9095057,25,12,5,10,36,17,5,19,4,2,1,5,119,57,8,24
9095106,25,12,5,10,36,17,5,19,4,2,1,5,119,57,8,23
9095078,23,11,4,9,34,16,5,17,1,1,1,3,118,57,9,24
9095064,23,11,4,7,34,16,5,15,1,1,1,0,118,57,9,28
9095109,23,11,4,8,35,17,5,17,1,0,1,3,118,57,9,24
9095105,23,11,4,9,35,17,5,17,1,0,1,3,118,57,9,24
9095107,22,11,4,7,36,17,5,16,0,0,1,2,119,57,9,25
9095108,24,12,4,9,34,16,5,18,2,1,1,4,117,56,9,24
9095063,24,11,5,9,34,16,5,17,1,1,1,3,117,56,8,24
9095073,22,11,4,6,36,17,5,15,0,0,1,2,119,57,9,26
9496001,35,17,9,32,39,19,10,35,39,19,5,36,67,32,5,35
9496011,35,17,4,32,39,19,5,35,39,19,4,36,67,32,6,35
9496012,35,17,4,32,39,19,5,35,39,19,4,36,67,32,6,40
9196016,42,20,5,13,32,15,5,19,12,6,3,7,110,53,8,31
9196015,39,19,4,17,41,19,5,20,9,4,2,10,114,55,9,30
9196010,41,20,5,12,30,15,5,18,11,5,3,6,108,52,8,31
9396009,25,12,3,23,28,13,4,25,30,14,3,24,74,36,7,46
9496015,27,13,3,25,30,15,5,28,32,15,3,26,70,34,7,44
9496016,27,13,3,25,30,15,5,28,32,15,3,26,70,34,7,44
9396022,29,14,3,27,32,16,4,29,30,14,5,27,76,37,7,49
9095104,28,14,5,13,39,19,5,21,7,3,1,7,121,58,8,23
9496009,42,20,7,38,45,22,9,40,45,22,9,40,73,35,11,48
9197007,67,32,6,22,36,17,5,28,37,18,3,16,96,46,6,39
9396027,33,16,5,30,36,17,6,33,34,16,7,31,80,38,8,52
9096033,25,12,5,16,21,10,4,19,13,6,7,13,114,55,11,38
9396006,26,12,3,24,29,14,4,26,31,15,3,25,73,35,7,46
9496019,41,20,7,37,44,21,8,40,44,21,9,40,72,34,10,47
9496021,41,20,7,37,44,21,8,40,44,21,9,40,72,34,10,47
9396010,26,12,3,24,29,14,4,26,31,15,3,25,73,35,7,46
9496008,43,21,7,39,46,22,9,42,46,22,9,42,74,36,11,48
9496018,40,19,7,37,44,21,8,40,43,21,9,40,71,34,10,48
9095081,23,11,4,9,34,16,5,17,1,1,1,3,118,57,9,24
9095110,23,11,5,10,34,16,5,19,1,1,1,5,118,57,8,24
9095067,23,11,4,9,34,16,5,17,1,1,1,3,118,57,9,24
9096044,23,11,3,15,24,11,4,22,18,9,2,10,116,56,8,34
9397001,43,20,6,38,46,22,7,41,44,21,8,39,78,37,11,48
9396004,28,14,3,26,32,15,4,29,29,14,5,27,75,36,7,49
9496002,41,20,7,38,45,21,9,40,44,21,9,40,72,35,11,48
9196009,42,20,6,13,32,15,5,19,12,6,3,7,110,53,7,30
9196011,42,20,5,13,31,15,5,19,12,6,3,7,109,53,8,30
9196006,39,19,5,16,34,16,5,22,9,4,3,10,117,56,7,30
9196004,26,13,4,9,29,14,4,18,8,4,2,6,111,53,7,29
9196038,42,20,5,13,32,15,5,19,12,6,3,7,110,53,8,31
9196012,42,20,5,13,31,15,5,19,11,5,3,7,111,53,7,30
9196013,42,20,5,13,31,15,5,19,12,6,3,7,109,53,7,30
9396018,39,19,6,36,42,20,7,38,40,19,8,36,71,34,11,44
9196020,28,13,4,9,29,14,5,17,10,5,3,6,109,53,7,30
9196048,47,22,7,14,33,16,7,20,16,8,5,8,106,51,11,32
9096038,30,15,5,15,20,10,2,18,17,8,6,12,113,54,9,35
6761070,16,8,2,14,64,31,12,21,14,7,2,13,271,130,21,58
7092102,4,2,2,3,4,2,2,4,3,1,1,3,224,108,17,34
7192066,4,2,2,4,5,2,2,4,3,1,1,3,223,107,16,34
7192051,7,3,1,6,6,3,2,6,4,2,1,3,222,107,16,32
7092165,4,2,2,4,4,2,2,3,1,1,1,1,224,108,16,32
7192021,4,2,2,4,5,2,2,4,3,1,1,3,222,107,16,34
7192028,4,2,2,4,5,2,2,4,3,1,1,3,222,107,16,34
7192025,5,2,2,5,5,3,2,5,3,2,1,3,223,107,16,34
7192017,6,3,2,5,6,3,2,6,5,2,2,4,221,106,17,35
7192016,9,4,3,8,9,4,3,8,9,4,2,8,218,105,17,37
7192032,9,4,3,8,10,5,3,9,10,5,2,9,217,105,16,38
7192009,10,5,3,10,11,5,3,10,11,5,2,10,220,106,16,39
7192001,12,6,3,11,12,6,3,11,11,5,2,10,217,104,16,40
7092020,3,1,1,2,0,0,1,0,3,1,1,3,227,109,18,36
7092018,4,2,2,4,6,3,1,5,3,1,1,2,228,110,18,38
7192007,4,2,2,4,7,3,2,6,4,2,1,3,228,109,17,37
7192008,11,5,3,10,11,5,3,10,9,4,3,9,219,105,16,38
7192012,4,2,2,4,5,2,2,4,3,1,1,3,222,107,16,34
7092053,3,2,2,3,5,2,2,4,2,1,1,2,228,110,18,38
7092034,4,2,1,4,5,3,1,5,2,1,1,2,229,110,17,38
7092163,3,1,1,2,4,2,1,3,1,1,1,2,228,110,18,38
7092162,2,1,1,3,3,1,1,4,2,1,1,1,228,110,17,37
7292035,25,12,3,9,25,12,3,9,23,11,2,7,208,100,15,29
7192061,12,6,2,11,11,5,2,10,9,4,1,8,217,104,15,34
7192053,16,8,2,7,16,8,3,7,14,7,2,5,217,104,16,29
7292024,19,9,2,12,19,9,3,11,16,8,2,9,210,101,15,35
7192002,14,7,2,13,14,7,2,13,13,6,1,11,216,104,15,41
7292032,35,17,5,19,34,17,5,19,32,16,4,16,202,97,17,34
7292034,31,15,3,14,31,15,4,13,28,14,3,11,203,98,16,34
7292019,35,17,3,17,34,16,4,17,32,15,3,14,207,99,16,32
7292043,25,12,3,10,25,12,4,10,23,11,3,8,203,98,16,32
7192052,10,5,1,9,11,5,2,10,8,4,1,7,220,106,16,33
7292013,27,13,3,24,28,13,4,24,28,13,4,25,209,101,14,46
7092077,4,2,2,3,5,2,2,4,4,2,2,3,225,108,17,34
7092097,3,2,2,3,4,2,2,3,3,1,2,3,223,107,17,33
7092081,3,2,2,4,4,2,2,5,3,1,2,2,223,107,17,34
7092083,5,2,2,4,5,2,2,5,3,1,2,2,224,108,17,34
7092105,4,2,2,4,5,2,2,5,4,2,2,4,225,108,17,34
7092104,4,2,2,4,5,2,2,5,4,2,2,4,225,108,17,34
7092103,4,2,2,4,5,2,2,5,4,2,2,4,225,108,17,34
7092131,2,1,2,2,3,1,2,2,2,1,2,2,225,108,17,34
7092100,2,1,0,2,3,1,1,2,2,1,1,2,225,108,18,34
7092091,2,1,0,2,2,1,1,2,1,1,1,1,225,108,17,35
7092089,1,1,0,1,2,1,1,2,2,1,1,2,226,108,18,35
7092177,1,1,0,1,2,1,1,2,2,1,1,2,226,108,18,35
7092167,2,1,0,2,1,1,1,2,2,1,1,1,226,109,17,34
7092172,2,1,1,2,1,1,1,1,2,1,1,2,226,109,17,35
7092168,2,1,1,2,1,1,1,1,2,1,1,2,226,109,17,35
7092174,3,1,1,2,2,1,1,2,1,0,1,1,226,108,17,34
7092183,3,1,1,2,3,1,1,2,0,0,1,0,226,108,17,34
7092173,3,1,1,2,3,1,1,2,0,0,1,0,226,108,17,34
7092175,2,1,1,2,2,1,1,2,1,1,1,1,226,109,17,34
7092176,3,1,0,2,3,1,1,2,0,0,1,1,226,108,17,34
7092179,2,1,0,2,2,1,1,2,1,1,1,1,225,108,17,34
7092182,2,1,0,2,2,1,1,2,1,1,1,2,225,108,17,34
7092181,3,1,1,2,3,1,1,2,0,0,1,0,226,108,17,34
7092178,3,2,1,3,3,1,1,3,0,0,1,0,225,108,17,33
7192076,4,2,1,4,4,2,2,4,2,1,1,1,224,108,17,32
7192077,5,2,1,4,4,2,2,4,2,1,1,2,224,108,16,32
7192078,5,2,1,4,5,2,2,4,2,1,1,2,224,108,16,32
7192093,4,2,1,4,4,2,2,4,2,1,1,1,224,108,16,32
7192080,4,2,1,4,4,2,2,4,2,1,1,1,224,108,16,32
7192067,4,2,1,4,4,2,2,4,1,1,1,1,224,108,17,32
7092140,4,2,1,3,3,2,2,3,1,0,1,1,225,108,17,33
7092141,4,2,1,3,3,2,2,3,1,0,1,1,225,108,17,33
7092142,4,2,1,3,3,2,2,3,1,0,1,1,225,108,17,33
7092143,3,2,1,3,3,1,2,3,0,0,1,0,225,108,17,33
7092144,3,2,1,3,3,1,2,3,0,0,1,0,225,108,17,33
7092145,3,2,1,3,3,1,2,3,0,0,1,0,225,108,17,33
7092146,3,2,2,3,3,1,2,3,0,0,2,0,225,108,17,33
7092147,2,1,2,2,3,1,2,3,2,1,2,2,225,108,17,33
7092148,2,1,2,2,3,1,2,3,2,1,2,2,225,108,17,33
7092149,2,1,2,2,3,1,2,3,2,1,2,2,225,108,17,33
7092150,2,1,2,2,3,1,2,2,2,1,2,2,225,108,17,34
7092166,2,1,2,2,3,1,2,3,2,1,2,2,225,108,17,34
7092074,2,1,2,2,3,1,2,3,2,1,2,2,225,108,17,34
7092158,4,2,2,4,4,2,2,3,1,1,1,1,224,108,16,33
7092157,4,2,2,4,4,2,2,4,1,1,1,1,224,108,16,32
7192015,10,5,3,9,11,5,3,10,8,4,3,7,220,106,16,35
7092156,2,1,1,2,5,2,1,4,2,1,1,1,226,108,17,35
7192023,15,7,4,14,15,7,5,14,15,7,4,14,214,103,15,43
7092115,0,0,1,1,3,1,1,2,3,2,1,3,227,109,18,37
7092137,1,1,0,1,2,1,1,1,2,1,1,2,226,108,17,35
7092123,4,2,2,3,4,2,2,4,3,1,1,3,224,108,17,34
7092130,0,0,0,0,3,1,1,2,2,1,1,2,227,109,17,36
7092138,4,2,2,3,4,2,2,4,3,2,2,3,224,108,17,34
7092128,4,2,2,4,5,2,2,5,4,2,2,4,225,108,17,34
7092127,4,2,2,4,5,2,2,5,4,2,2,4,225,108,17,34
7092126,4,2,2,2,5,2,2,2,4,2,2,2,225,108,17,34
7092125,0,0,0,0,3,1,1,2,3,2,1,3,227,109,17,36
7092124,0,0,0,0,3,1,1,2,3,2,1,3,227,109,17,36
7092099,0,0,0,0,3,1,1,2,3,2,1,3,227,109,17,36
7092076,2,1,1,2,5,2,1,4,2,1,1,1,226,108,17,35
7092086,4,2,2,3,4,2,2,4,3,1,1,3,224,108,17,34
7092085,4,2,2,3,4,2,2,4,3,2,2,3,224,108,17,34
7092084,4,2,2,3,4,2,2,4,3,2,2,3,224,108,17,34
7092079,3,2,2,3,4,2,2,3,3,1,2,3,223,107,17,33
7092121,4,2,2,3,6,3,1,6,3,1,1,3,228,109,17,38
7092120,4,2,2,3,6,3,1,6,3,1,1,3,228,109,17,38
7092119,2,1,1,2,5,2,1,4,2,1,1,1,226,109,18,36
7092118,2,1,1,2,5,2,1,4,2,1,1,1,226,109,18,36
7092117,2,1,1,2,5,2,1,4,2,1,1,1,226,109,18,36
7092116,2,1,1,2,5,2,1,4,2,1,1,1,226,109,17,36
7092107,2,1,1,2,4,2,1,4,1,1,1,1,226,109,17,36
7092114,2,1,1,2,4,2,1,4,1,1,1,1,226,109,17,36
7092122,2,1,2,1,4,2,1,3,1,1,1,0,226,109,17,36
7092112,1,1,2,1,4,2,1,3,1,0,1,0,227,109,17,36
7092111,1,1,2,1,4,2,1,3,1,0,1,0,227,109,17,36
7092110,1,1,1,2,4,2,1,3,1,0,1,0,227,109,17,37
7092109,1,1,1,2,4,2,1,3,1,0,1,0,227,109,17,37
7092129,0,0,0,0,3,1,1,2,2,1,1,2,227,109,17,36
7092035,8,4,2,7,9,5,2,9,6,3,1,6,228,110,17,41
7092065,8,4,2,7,10,5,2,9,7,3,2,7,229,110,18,41
7092015,6,3,2,7,8,4,2,9,5,2,2,7,230,110,18,41
7092005,1,0,0,0,2,1,1,2,1,1,1,2,227,109,17,36
7092063,2,1,2,3,3,1,2,3,2,1,2,0,225,108,17,33
7092058,4,2,2,3,3,2,2,3,1,0,2,1,225,108,17,33
7092051,5,2,2,4,5,2,2,5,3,1,2,2,224,108,17,34
7092050,5,2,2,4,5,2,2,5,3,1,2,2,224,108,17,34
7092049,5,2,2,4,5,2,2,5,3,1,2,2,224,108,17,34
7092048,5,2,2,4,5,2,2,5,3,1,2,2,224,108,17,34
7092047,5,2,2,4,5,2,2,5,3,1,2,2,224,108,17,33
7092046,5,2,2,4,5,2,2,5,3,1,2,2,224,108,17,33
7092043,4,2,2,3,4,2,2,3,1,0,2,1,224,108,17,33
7092041,4,2,2,4,4,2,2,3,1,1,1,1,224,108,16,33
7092038,4,2,2,4,4,2,2,4,2,1,1,2,223,107,16,33
7092044,4,2,2,4,4,2,2,4,2,1,1,2,223,107,16,33
7092072,5,2,2,4,5,2,2,5,3,1,2,2,224,108,17,33
7092071,5,2,2,4,5,2,2,5,3,1,2,2,224,108,17,33
7092070,5,2,2,4,5,2,2,5,3,1,2,2,224,108,17,33
7092069,3,2,2,3,4,2,2,3,3,1,2,3,223,107,17,33
7092068,3,2,2,3,4,2,2,3,3,1,2,3,223,107,17,33
7092055,5,2,2,3,5,2,2,3,3,1,2,3,224,108,17,33
7092073,4,2,2,4,4,2,2,4,2,1,1,2,223,107,16,33
7092031,4,2,2,4,4,2,2,4,2,1,1,2,223,107,16,33
7092013,3,2,2,3,4,2,2,3,3,1,2,3,223,107,17,33
7092010,3,2,2,4,4,2,2,4,3,1,1,2,223,107,16,33
7092009,4,2,2,4,4,2,2,4,2,1,1,2,223,107,16,33
7092008,4,2,2,4,5,2,2,4,3,1,1,2,223,107,16,33
7192133,4,2,2,4,5,2,2,4,3,1,1,2,223,107,16,33
7192134,4,2,2,4,5,2,2,4,3,1,1,3,223,107,16,34
7192135,5,2,2,4,5,2,2,5,3,1,1,3,223,107,16,34
7192136,5,2,2,4,5,2,2,5,3,1,1,3,223,107,16,34
7192137,5,2,2,4,5,2,2,4,3,1,1,3,223,107,16,34
7192138,4,2,2,4,4,2,2,4,2,1,1,2,223,107,16,33
7192140,4,2,2,4,4,2,2,4,2,1,1,2,223,107,16,33
7192108,4,2,2,4,4,2,2,4,2,1,1,2,223,107,16,33
7092170,6,3,2,4,8,4,1,6,5,2,1,3,230,110,18,38
7092153,6,3,3,5,8,4,3,7,5,2,2,5,230,110,18,39
7192084,6,3,3,5,8,4,3,7,5,2,2,5,230,110,18,39
7192092,8,4,3,7,10,5,2,9,7,3,2,6,230,111,18,41
7192063,8,4,3,7,10,5,2,9,7,3,2,6,230,111,18,41
7192064,6,3,3,5,8,4,3,7,5,2,2,5,230,110,18,39
7192058,6,3,3,5,8,4,3,7,5,2,2,5,230,110,18,39
7192056,6,3,3,5,8,4,3,7,5,2,2,5,230,110,18,39
7192121,8,4,2,7,10,5,2,9,7,3,2,7,230,111,18,41
7192019,8,4,2,7,10,5,2,9,7,3,2,7,229,110,18,41
7192129,8,4,3,7,10,5,2,9,7,3,2,6,230,111,18,41
7192065,6,3,3,5,8,4,3,7,5,2,2,5,230,110,18,39
7192127,6,3,3,5,8,4,3,7,5,2,2,5,230,110,18,39
7092060,6,3,2,4,8,4,1,6,5,2,1,3,230,110,18,38
7192124,6,3,3,5,8,4,3,7,5,2,2,5,230,110,18,39
7192125,15,7,4,14,17,8,4,15,14,7,3,12,224,108,17,45
7192132,10,5,3,9,10,5,3,9,10,5,3,9,225,108,18,38
7192081,14,7,3,13,14,7,3,13,14,7,2,13,215,103,16,42
7192116,16,8,3,14,16,8,3,15,16,8,2,15,217,104,16,40
7192096,7,3,1,6,6,3,2,6,4,2,1,3,222,107,16,32
7192097,7,3,1,6,6,3,2,6,4,2,1,3,222,107,16,32
7192103,4,2,1,4,4,2,2,4,1,1,1,1,224,108,16,32
7192104,4,2,2,4,4,2,2,4,2,1,1,2,223,107,16,33
7192105,4,2,2,4,4,2,2,4,2,1,1,2,223,107,16,33
7192120,4,2,2,4,4,2,2,4,2,1,1,2,223,107,16,33
7192110,4,2,2,4,4,2,2,4,2,1,1,2,223,107,16,33
7192111,5,2,2,4,5,2,2,5,3,1,1,3,223,107,16,34
7192117,6,3,2,5,5,3,2,5,3,1,1,2,223,107,16,31
7192119,6,3,2,5,5,3,2,5,3,1,1,2,223,107,16,31
7192128,6,3,2,4,5,3,2,5,3,1,1,3,223,107,16,34
7192013,5,2,1,4,5,2,2,4,2,1,1,2,224,108,16,32
7192010,5,2,1,4,5,2,2,4,2,1,1,2,224,108,16,32
7192014,5,2,1,4,5,2,2,4,2,1,1,2,224,108,16,32
7092025,3,2,1,3,2,1,1,2,4,2,1,4,228,110,18,36
7092028,3,1,1,2,0,0,1,0,3,1,1,2,227,109,18,35
7092024,2,1,1,2,5,2,1,4,2,1,1,1,226,109,17,35
7092006,4,2,2,4,6,3,2,6,3,2,1,3,227,109,17,37
7092007,2,1,1,2,5,2,1,4,2,1,1,1,226,109,18,36
7092062,4,2,2,3,6,3,1,6,3,2,1,3,227,109,17,37
7092011,4,2,2,4,7,3,2,6,4,2,1,3,228,109,17,37
7092061,4,2,2,4,7,3,2,6,4,2,1,3,228,109,17,38
7192022,6,3,3,5,8,4,3,7,5,2,2,5,230,110,18,39
7092045,4,2,2,4,6,3,1,6,3,2,1,3,228,110,18,38
7192118,8,4,3,7,10,5,2,9,7,3,2,6,230,111,18,41
7193007,17,8,4,16,19,9,4,18,16,8,3,15,232,111,19,49
7193001,18,9,4,16,20,9,4,18,17,8,3,15,233,112,19,49
7192071,14,7,2,9,14,7,3,9,12,6,2,7,214,103,15,32
7192072,16,8,2,8,16,8,3,8,14,7,2,6,217,104,16,31
7192073,16,7,2,8,15,7,3,7,13,6,2,5,216,104,16,30
7192074,14,7,2,9,14,7,3,9,12,6,2,7,215,103,15,32
7192075,14,7,2,9,14,7,3,9,12,6,2,7,215,103,15,32
7192041,9,4,3,8,11,5,3,10,8,4,2,7,231,111,18,41
7192114,7,3,1,6,6,3,2,6,4,2,1,3,222,107,16,32
7192005,6,3,1,5,6,3,2,5,3,2,1,3,223,107,16,31
7192004,7,3,1,5,7,3,2,5,4,2,1,3,222,107,16,31
7292012,32,15,19,28,32,16,19,28,32,16,19,29,204,98,13,50
7192050,5,2,2,5,5,3,2,5,3,2,1,3,223,107,16,34
7292001,27,13,3,11,26,13,4,11,24,12,3,9,202,97,16,34
7192054,4,2,2,4,5,2,2,4,3,1,1,3,222,107,16,34
7092154,4,2,1,3,5,3,1,4,2,1,1,1,228,110,17,37
7292028,25,12,3,9,25,12,3,9,23,11,2,7,208,100,15,31
7192130,15,7,4,14,15,7,5,14,16,7,4,14,214,103,15,43
7092019,3,1,0,2,3,1,1,2,0,0,1,0,226,108,17,33
7092155,2,1,2,2,3,1,2,2,2,1,2,2,225,108,17,34
7092101,2,1,2,2,3,1,2,2,2,1,2,2,225,108,17,34
7093006,19,9,4,17,21,10,4,19,18,9,3,16,229,110,19,52
7192106,5,2,2,5,5,3,2,5,3,2,1,3,223,107,16,34
7192126,5,2,2,5,5,3,2,5,3,2,1,3,223,107,16,34
7192095,5,2,1,5,5,3,2,5,3,2,1,3,223,107,16,31
7192112,6,3,2,5,5,3,2,5,3,1,1,3,223,107,16,31
7192115,6,3,2,5,5,3,2,5,3,1,1,3,223,107,16,31
7192003,6,3,1,5,6,3,2,5,3,2,1,3,222,107,16,32
8796081,1,1,0,1,5,2,2,5,2,1,1,2,89,43,12,20
8798020,99,47,16,41,19,9,5,18,97,47,15,40,156,75,18,44
8897068,8,4,2,7,10,5,2,9,7,3,1,6,129,62,15,30
8797175,8,4,4,7,9,4,2,8,8,4,4,8,95,46,12,32
8797018,3,2,1,3,1,1,1,2,8,4,1,7,139,67,17,30
4885089,31,15,5,23,28,14,5,23,26,12,4,22,82,39,13,33
9195047,19,9,2,9,21,10,3,8,17,8,2,16,115,55,8,34
9195060,20,10,2,5,21,10,3,4,14,7,2,12,117,56,8,31
9195061,22,11,2,5,23,11,3,4,15,7,2,12,117,56,8,31
9195057,21,10,2,5,22,11,3,4,14,7,2,12,116,56,8,31
9195056,20,10,2,8,21,10,3,8,17,8,2,16,113,54,8,35
9195044,21,10,2,9,23,11,3,9,18,9,2,17,113,54,8,36
9195053,21,10,2,6,23,11,3,6,18,9,2,14,113,54,8,36
9195063,22,11,2,6,23,11,3,6,15,7,2,14,115,55,8,33
9195034,22,11,2,6,23,11,3,6,15,7,2,14,115,55,8,33
9195010,26,12,4,10,27,13,5,9,12,6,3,10,110,53,10,29
9195038,19,9,2,8,20,10,3,8,16,8,2,15,114,55,8,34
9195009,25,12,4,10,26,13,5,9,13,6,3,10,109,52,10,29
9195037,19,9,2,9,21,10,3,8,17,8,2,16,115,55,8,34
9195008,21,10,2,6,23,11,3,6,18,9,2,14,113,54,8,33
9195131,20,10,2,9,21,10,3,9,17,8,2,17,115,55,8,34
9195154,20,10,2,9,21,10,3,9,17,8,2,17,115,55,8,34
9195144,22,10,2,9,23,11,3,9,18,9,2,17,113,54,8,36
9195150,21,10,2,9,23,11,3,9,18,9,2,17,113,54,8,36
9195149,21,10,2,9,23,11,3,9,18,9,2,17,113,54,8,36
9195055,21,10,2,9,23,11,3,9,18,9,2,17,113,54,8,36
9195051,22,11,2,6,23,11,3,6,15,7,2,14,115,55,8,33
9195021,22,11,3,11,23,11,4,10,20,10,2,18,112,54,9,36
9195146,22,11,2,9,23,11,3,9,18,9,2,17,113,54,8,36
9195145,22,11,2,9,23,11,3,9,18,9,2,17,113,54,8,35
9195156,31,15,4,9,32,15,5,9,7,3,2,7,115,55,9,26
9195004,29,14,5,10,30,14,6,10,12,6,2,11,113,54,10,30
9095070,25,12,6,11,35,17,6,18,3,1,2,4,118,57,9,24
9195106,27,13,4,10,28,14,5,10,11,5,2,11,111,53,10,29
9195108,25,12,4,10,26,13,5,9,13,6,3,10,109,52,10,29
9195027,25,12,3,10,24,11,3,9,16,8,2,15,121,58,8,34
9095077,31,15,5,13,31,15,8,13,11,5,1,6,129,62,8,33
9195111,25,12,4,10,26,13,5,9,13,6,3,10,109,52,10,29
9195113,25,12,4,10,26,13,5,9,13,6,3,10,109,52,10,29
9195126,26,12,4,10,27,13,5,9,12,6,3,10,110,53,10,29
9195115,26,12,4,10,27,13,5,9,12,6,3,10,110,53,10,29
9195105,26,12,4,10,27,13,5,9,12,6,3,10,110,53,10,29
9195117,26,12,4,10,27,13,5,9,12,6,3,10,110,53,10,29
9195118,26,12,4,10,27,13,5,9,12,6,3,10,110,53,10,29
9195119,26,12,4,10,27,13,5,9,12,6,3,10,110,53,10,29
9195122,26,12,5,10,27,13,6,9,12,6,5,10,110,53,11,29
9195123,26,13,5,9,27,13,6,9,13,6,5,10,109,53,11,28
9195124,26,13,5,9,27,13,6,9,13,6,5,10,109,53,11,28
9195095,26,13,5,9,27,13,6,9,13,6,5,10,109,53,11,28
9195116,26,13,5,9,27,13,6,9,13,6,5,10,109,53,11,28
9195114,26,13,5,9,27,13,6,9,13,6,5,10,109,53,11,28
9195085,26,13,5,8,27,13,6,8,13,6,5,9,109,53,11,27
9195086,27,13,5,8,28,14,6,8,13,6,5,9,110,53,11,27
9195087,21,10,2,10,22,11,3,9,19,9,2,17,111,53,9,36
9195059,21,10,2,5,22,11,3,4,14,7,2,12,116,56,8,31
9195058,22,11,2,6,23,11,3,6,15,7,2,14,117,56,8,31
9195039,19,9,2,9,21,10,3,8,17,8,2,16,115,55,8,34
9195147,19,9,2,9,20,10,3,8,16,8,2,16,114,55,8,35
9195133,22,11,2,9,23,11,3,9,18,9,2,17,113,54,9,35
9195012,21,10,2,11,22,11,3,10,21,10,2,17,111,53,9,35
9195140,21,10,2,5,22,11,3,5,14,7,2,13,116,56,8,32
9095118,27,13,5,12,42,20,6,19,6,3,1,5,125,60,8,31
9195151,21,10,2,6,22,11,3,6,13,6,1,13,117,56,8,32
9095091,31,15,6,9,32,15,8,10,11,5,2,3,129,62,9,32
9195141,21,10,2,6,22,11,3,5,13,6,2,13,117,56,8,32
9195138,21,10,2,5,22,11,3,5,14,7,2,13,116,56,8,32
9195041,31,15,4,10,33,16,5,9,6,3,2,7,115,55,9,26
9195043,31,15,4,10,33,16,5,9,6,3,2,7,115,55,9,26
9195006,31,15,4,10,32,15,5,10,5,3,1,6,116,56,9,25
9195120,31,15,4,10,32,15,5,10,5,3,1,6,116,56,9,25
9195092,25,12,4,10,26,13,5,9,13,6,3,10,109,52,10,30
9195121,27,13,5,10,28,13,6,9,14,7,5,10,110,53,11,28
9195082,21,10,2,6,22,11,3,6,13,6,1,13,117,56,8,32
9395026,24,11,3,16,27,13,4,19,25,12,5,17,85,41,10,50
9295040,24,11,2,22,27,13,4,24,25,12,4,22,89,43,9,46
9195014,30,14,4,9,37,18,6,19,5,2,1,5,118,57,8,24
9195089,22,10,2,13,23,11,3,12,22,11,2,19,112,54,8,36
9195098,26,12,4,10,27,13,5,10,12,6,3,11,110,53,10,29
9195099,27,13,4,8,28,14,5,8,13,6,3,9,110,53,10,27
9195100,27,13,11,8,28,14,12,8,13,6,9,9,110,53,7,27
9195033,21,10,2,9,22,11,3,9,19,9,2,17,111,53,9,36
9195024,22,11,2,9,23,11,3,8,18,8,2,16,112,54,9,35
9695002,74,36,20,60,72,35,18,56,54,26,15,49,81,39,16,52
9395013,11,5,2,11,15,7,4,13,12,6,4,11,89,43,9,47
9395007,20,9,2,19,23,11,4,22,25,12,2,20,81,39,7,52
7885024,18,9,6,11,23,11,5,14,15,7,2,9,174,84,15,35
7885023,18,9,6,11,23,11,5,14,15,7,3,9,174,84,16,35
6792096,8,4,2,7,7,3,1,4,2,1,1,2,292,141,20,42
5974002,138,66,52,112,146,70,53,110,138,66,51,110,149,72,52,106
8697070,10,5,1,9,7,3,3,6,2,1,1,2,82,39,10,25
8697069,10,5,1,9,7,3,3,6,2,1,1,2,82,39,10,25
8697068,8,4,1,7,8,4,2,5,1,0,1,1,80,39,9,24
8697067,8,4,1,7,8,4,2,5,1,0,1,1,80,39,9,24
8697045,10,5,1,9,7,3,3,6,2,1,1,2,82,39,10,25
9294130,7,4,1,3,7,3,1,6,6,3,2,5,105,51,10,38
9294131,7,4,1,3,7,3,1,5,6,3,2,4,105,51,10,38
9294141,7,4,1,3,7,3,1,6,6,3,2,5,105,51,10,38
9294133,7,3,1,3,6,3,1,6,6,3,2,4,105,50,10,38
9295057,7,3,1,5,8,4,2,7,7,3,2,6,105,50,9,40
9295045,8,4,1,5,8,4,2,7,8,4,2,6,105,51,9,40
9295033,7,3,3,5,8,4,2,8,7,3,3,6,105,50,11,40
9295032,7,3,3,5,8,4,2,8,7,3,3,6,105,50,11,40
9094001,24,11,4,6,22,11,4,8,20,9,2,5,121,58,9,31
9295008,4,2,0,4,7,3,2,6,5,2,2,4,99,48,10,39
9195134,26,12,3,11,24,12,3,10,17,8,2,17,122,59,8,35
9195142,26,12,3,11,24,12,3,10,17,8,2,17,122,59,8,35
9295031,7,3,3,4,8,4,2,7,7,3,3,5,105,50,11,40
9295030,12,6,3,4,11,5,3,7,11,5,4,5,110,53,12,40
9195110,10,5,3,6,10,5,3,9,10,5,4,8,107,52,12,38
9195109,10,5,3,6,10,5,3,9,10,5,4,8,107,52,12,38
9095093,25,12,4,7,24,12,4,10,18,9,2,6,123,59,9,30
9095066,35,17,7,13,33,16,9,14,25,12,5,12,136,65,14,37
9294369,4,2,1,4,3,1,1,2,3,1,1,2,102,49,10,37
9395030,18,9,4,17,21,10,5,19,22,11,4,18,87,42,9,52
9294001,6,3,1,2,4,2,1,4,5,2,1,3,103,50,10,37
9095101,35,17,7,13,36,17,9,14,15,7,3,7,130,62,10,34
